sec,fargo,desert,maine,modernBaseball,nyny,pnw,texas
0,91,282,0,0,0,313,36
0,0,89,0,0,0,136,0
0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,45,0,3,0,0
51,0,0,173,38,102,0,0
231,15,0,223,155,271,0,14
440,187,69,252,385,374,10,180
634,334,258,296,633,711,77,401
793,530,467,269,793,840,185,617
822,784,662,203,798,918,299,799
837,893,826,136,961,798,313,934
842,947,946,123,958,896,376,1000
825,950,1010,81,897,801,527,1004
752,900,1014,35,782,663,240,944
595,800,942,8,625,490,126,825
391,455,827,4,387,296,400,654
182,394,669,3,136,123,321,446
24,293,480,0,61,0,75,225
0,115,223,0,0,0,26,37
0,0,87,0,0,0,17,0
0,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,101,0,28,0,0
37,0,0,20,16,172,0,0
187,96,0,439,128,353,0,17
364,271,70,300,229,434,24,188
601,461,258,407,640,699,187,409
732,638,463,372,806,550,341,624
779,784,623,373,916,273,521,808
854,888,820,352,974,654,247,944
923,948,939,301,972,583,652,1012
736,949,933,706,31,309,587,1017
697,897,954,520,748,398,759,954
591,779,117,419,633,175,701,811
387,631,617,191,448,62,718,637
188,383,498,81,253,72,621,430
20,89,88,0,78,2,18,213
0,7,206,0,0,0,161,32
0,0,41,0,0,0,93,0
0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,56,0,34,0,0
58,0,0,47,77,191,0,0
247,62,0,124,258,385,0,14
374,220,37,336,459,577,34,180
557,306,11,308,649,746,180,399
711,305,380,251,815,868,331,615
795,740,611,459,928,644,504,799
964,720,609,271,920,138,764,933
893,675,885,494,989,697,895,1010
714,638,483,60,932,664,971,1015
732,540,931,228,818,709,914,955
602,230,654,119,594,536,973,778
399,298,178,204,471,343,888,476
191,367,500,4,266,151,696,443
30,267,486,0,83,12,537,223
0,77,283,0,0,0,382,37
0,0,67,0,0,0,153,0
0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,4,0,38,0,0
46,0,0,84,32,206,0,0
223,93,0,187,20,409,0,14
428,266,72,340,195,608,18,177
602,338,257,317,195,779,66,391
792,195,465,812,162,916,80,603
906,153,661,843,173,858,301,696
936,257,823,977,134,894,408,919
950,820,944,920,271,868,778,1001
896,871,1008,815,380,739,857,1008
643,774,966,673,180,618,828,948
515,700,820,498,40,545,875,824
321,584,620,311,30,344,809,652
178,402,552,131,44,151,673,445
30,266,375,0,23,4,444,208
0,111,235,0,0,0,236,35
0,0,81,0,0,0,139,0
0,0,0,0,0,0,40,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,91,0,8,0,0
46,0,0,285,76,65,0,0
240,20,0,468,254,70,0,13
451,63,60,637,410,37,17,174
649,247,244,780,642,144,133,386
721,449,430,766,793,144,342,596
835,429,645,610,899,325,292,776
899,488,824,625,953,90,526,906
850,622,380,887,950,155,536,980
790,195,927,603,890,181,691,987
671,424,951,329,783,100,518,928
603,257,370,117,552,518,780,802
406,213,645,46,392,330,785,633
200,202,460,3,198,5,444,318
33,5,159,0,62,13,301,102
0,117,236,0,0,0,226,29
0,0,80,0,0,0,156,0
0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,62,0,35,0,0
56,0,0,22,28,75,0,0
235,14,0,218,32,267,0,12
441,150,89,233,329,284,57,170
494,403,290,298,453,556,223,101
736,501,506,314,660,841,416,233
873,340,700,223,669,188,604,509
782,444,868,381,835,103,658,821
972,376,987,227,706,618,350,193
902,330,1053,425,750,749,793,313
778,497,896,408,644,71,798,841
608,240,859,396,497,30,890,798
406,189,841,242,375,139,668,635
199,54,648,120,252,3,775,433
33,258,485,0,80,5,612,219
0,122,315,0,0,0,426,36
0,0,112,0,0,0,161,0
0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,41,0,20,0,0
52,0,0,156,44,33,0,0
227,23,0,191,209,139,0,15
432,139,90,95,198,258,20,178
625,363,290,287,474,705,191,229
543,656,504,665,756,849,413,231
760,537,703,720,864,929,451,769
954,759,877,737,327,954,655,896
948,705,985,637,502,918,837,952
880,369,1049,736,806,826,774,958
756,333,270,366,395,685,612,896
586,493,347,337,19,509,564,773
394,367,692,10,39,320,223,606
193,241,206,47,13,139,190,407
29,25,525,2,26,12,487,198
0,102,310,0,0,0,392,27
0,0,77,0,0,0,230,0
0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,92,0,27,0,0
37,0,0,141,38,189,0,0
132,112,0,212,64,189,0,7
252,293,84,453,127,468,61,127
526,484,278,465,114,618,228,273
683,662,490,708,141,278,420,271
730,381,687,621,493,239,608,520
763,662,853,717,463,925,773,511
828,278,975,643,292,894,778,603
656,359,1040,663,435,807,984,745
667,632,940,586,612,581,910,480
403,685,982,406,640,400,870,791
176,676,878,113,462,320,791,627
17,502,720,3,271,49,685,429
9,313,406,5,91,9,529,218
0,132,240,0,0,0,416,39
0,0,89,0,0,0,127,0
0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,39,0,32,0,0
32,0,0,142,53,155,0,0
106,105,0,247,202,384,0,16
51,261,64,564,339,584,18,19
407,402,217,711,488,750,163,102
237,533,384,904,543,882,280,157
309,642,687,844,566,955,385,322
349,734,853,959,631,970,592,572
374,814,977,910,592,852,702,324
369,819,1041,811,557,758,850,54
598,574,1045,667,531,656,712,43
491,459,992,500,457,409,450,73
321,254,880,317,255,38,425,34
128,217,719,141,165,63,56,10
29,204,526,15,93,7,337,13
0,106,314,0,0,0,357,27
0,0,113,0,0,0,145,0
0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,129,0,26,0,0
17,0,0,304,84,123,0,0
59,103,0,489,257,158,0,13
189,273,89,661,451,374,32,114
409,458,280,802,616,586,161,190
441,631,489,905,792,724,350,497
454,779,685,955,902,866,506,673
451,694,845,854,956,950,660,883
513,783,966,677,950,759,773,973
618,524,1031,618,888,544,710,982
151,681,1036,483,773,373,790,925
338,463,972,359,547,184,705,400
21,369,860,208,441,146,577,313
110,337,704,135,255,149,33,111
19,186,514,10,69,17,291,77
0,82,308,0,0,0,149,26
0,3,113,0,0,0,91,0
0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,129,0,28,0,0
27,0,0,302,51,67,0,0
123,62,0,460,78,227,0,17
172,241,90,657,206,562,19,180
234,417,283,800,240,663,86,393
437,546,490,905,219,675,105,604
626,770,686,957,281,754,199,790
184,900,849,960,794,951,345,927
50,960,963,906,840,919,762,1008
328,965,1027,805,734,831,648,1019
150,916,1032,664,657,696,600,965
194,805,980,496,611,526,856,846
112,666,867,317,420,339,793,677
74,496,711,144,201,156,706,470
19,312,521,17,63,16,552,247
0,136,118,0,0,0,380,52
0,12,117,0,0,0,186,0
0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,104,0,13,0,0
28,0,0,172,36,164,0,0
82,109,0,331,217,347,0,21
437,282,65,336,192,442,39,187
660,468,276,405,162,538,12,398
831,643,439,281,114,692,350,603
950,790,675,339,370,808,458,777
1007,896,837,197,445,957,618,909
998,953,805,109,293,924,625,987
929,953,928,83,683,582,731,992
803,901,1024,145,426,473,838,931
630,706,653,102,19,303,794,813
426,405,358,54,10,87,679,646
132,149,708,15,17,10,499,448
37,259,381,6,22,7,280,237
0,139,311,0,0,0,285,50
0,13,115,0,0,0,47,0
0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,74,0,45,0,0
68,0,0,132,54,34,0,0
257,114,0,82,243,149,0,23
467,285,51,240,350,155,23,192
666,469,268,150,407,147,160,404
831,644,470,142,510,260,218,616
948,786,659,184,404,323,429,793
1006,700,818,189,308,544,525,925
1001,935,886,228,370,325,780,997
934,823,986,223,96,396,844,1003
810,876,704,149,667,307,885,945
641,679,278,123,521,43,536,819
439,639,469,36,407,6,465,652
228,471,303,68,95,37,215,451
48,304,211,5,51,9,395,238
0,127,210,0,0,0,228,44
0,7,66,0,0,0,71,0
0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,40,0,16,0,0
72,0,0,283,6,56,0,0
266,116,0,396,110,71,0,24
483,288,75,496,463,148,25,198
686,472,108,479,652,292,201,416
852,597,174,114,263,44,15,625
969,645,634,619,634,53,371,803
1025,694,666,243,657,47,552,931
1019,934,848,300,818,63,650,1002
949,766,888,151,597,29,619,1006
823,743,900,38,816,146,441,949
650,644,976,164,659,38,535,823
446,502,866,12,473,206,307,657
233,461,710,87,245,165,229,454
50,282,520,20,77,24,207,240
0,5,314,0,0,0,277,51
0,9,94,0,0,0,28,0
0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,134,0,51,0,0
72,0,0,307,95,215,0,0
264,97,0,488,274,407,0,20
477,262,73,657,469,595,20,186
677,446,255,795,653,760,200,230
841,623,508,894,806,884,176,609
958,771,357,836,917,961,272,788
1014,877,652,943,972,981,472,921
1008,727,859,811,970,946,504,1004
938,763,744,634,847,856,678,1010
646,894,889,517,768,720,482,952
557,792,554,228,651,550,678,835
418,656,808,141,453,358,518,666
172,488,596,5,254,171,534,463
49,306,483,4,98,25,318,245
0,136,291,0,0,0,277,54
0,8,11,0,0,0,46,0
0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,5,0,48,0,0
70,0,0,34,97,204,0,0
257,68,0,154,276,389,0,22
467,183,103,405,470,569,34,189
664,236,300,603,653,726,141,189
820,337,513,863,808,856,297,604
895,288,708,334,694,329,480,780
1000,355,867,113,976,952,618,909
940,284,942,199,920,734,728,973
913,358,773,46,924,824,808,979
803,77,577,251,815,692,778,923
634,95,538,246,661,524,660,809
435,128,303,114,477,341,593,645
228,96,281,52,283,162,464,447
47,90,38,5,104,24,258,237
0,101,213,0,0,0,14,53
0,5,59,0,0,0,124,0
0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,139,0,36,0,0
71,0,0,316,99,201,0,0
258,61,0,451,277,364,0,25
468,50,20,673,472,565,27,196
665,149,194,816,655,725,12,408
815,234,150,921,637,849,182,613
942,579,250,975,916,926,114,316
998,434,332,974,974,947,602,749
990,255,651,927,968,909,767,992
857,258,975,830,908,818,880,687
770,460,1043,692,798,603,875,814
631,341,985,523,646,449,706,828
434,262,136,338,467,298,463,662
228,205,726,160,278,145,386,462
51,270,538,25,101,15,494,248
0,152,334,0,0,0,444,47
0,11,133,0,0,0,31,0
0,0,0,0,0,0,88,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,145,0,37,0,0
70,0,0,321,81,198,0,0
254,123,0,504,271,380,0,22
460,208,106,673,462,443,58,205
655,216,304,816,384,544,170,322
817,469,514,921,792,675,360,472
870,614,711,907,396,657,472,534
741,686,875,976,795,515,637,936
942,896,991,923,688,277,681,1006
918,989,1055,826,872,336,699,1014
796,941,1055,689,629,254,612,957
629,838,1000,444,362,286,421,831
433,693,891,222,107,37,401,664
228,518,734,102,31,47,583,462
52,329,524,15,3,6,344,246
0,132,332,0,0,0,171,43
0,14,132,0,0,0,88,0
0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,107,0,8,0,0
68,0,0,230,22,91,0,0
217,120,0,243,145,112,0,28
429,295,98,439,172,235,33,202
547,481,291,813,241,204,232,71
803,658,499,916,127,312,384,622
475,806,690,968,187,389,514,797
697,916,853,971,390,492,680,926
753,973,974,920,749,316,736,733
721,978,1038,824,903,174,429,999
505,935,1043,684,641,103,809,945
410,832,464,516,520,165,350,637
249,692,588,336,364,87,696,523
121,520,430,162,201,164,626,130
25,334,477,27,86,27,284,248
0,154,328,0,0,0,87,59
0,20,88,0,0,0,33,0
0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,0
0,0,0,85,0,2,0,0
30,0,0,167,111,8,0,0
64,122,0,363,301,228,0,27
255,297,80,251,502,564,37,199
511,483,255,606,689,730,180,412
493,669,479,436,841,605,324,619
194,809,617,256,950,957,237,797
339,649,833,201,1002,983,585,925
497,305,947,475,999,953,437,829
815,188,921,30,938,786,318,655
527,740,438,91,822,731,462,330
508,648,584,142,587,564,329,817
396,270,361,124,372,360,641,604
173,351,558,41,47,167,590,450
52,147,434,11,111,26,214,239
0,39,229,0,0,0,217,55
0,12,117,0,0,0,40,0
0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,16,0,0,0,0
0,0,0,46,0,55,0,0
72,0,0,301,109,218,0,0
251,72,0,477,299,410,0,28
469,217,63,214,501,601,38,69
666,469,142,782,687,767,196,312
828,288,393,517,842,895,359,615
943,321,327,464,952,970,491,650
976,390,734,941,1005,989,637,921
1001,74,275,700,1006,954,776,986
934,253,704,268,946,868,848,995
811,91,856,28,834,735,772,941
642,72,700,31,681,569,601,823
442,243,373,6,351,382,688,659
230,301,241,82,234,191,542,440
49,201,86,15,110,35,509,240
0,114,33,0,0,0,271,48
0,9,57,0,0,0,130,0
0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,17,0,0,0,0
0,0,0,139,0,59,0,0
43,0,0,309,73,230,0,0
207,56,0,213,151,425,0,25
377,178,94,468,469,614,10,193
573,277,231,674,603,711,167,405
698,66,413,455,814,903,280,610
804,202,431,336,925,978,320,786
993,145,509,683,984,1000,506,916
990,185,617,102,979,964,511,996
926,301,884,513,923,875,734,1004
806,149,766,675,814,740,482,950
640,247,956,446,664,570,565,828
442,96,640,278,453,339,116,662
235,35,700,163,284,188,529,461
56,13,11,30,42,35,354,248
0,124,221,0,0,0,248,59
0,8,81,0,0,0,14,0
0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,17,0,0,0,0
0,0,0,25,0,55,0,0
67,0,0,309,98,218,0,0
244,3,0,214,65,407,0,26
412,51,95,654,22,592,38,195
611,121,281,354,540,753,151,408
697,189,485,399,760,878,341,616
727,103,677,478,724,952,297,794
707,101,482,376,775,969,494,926
703,213,962,908,926,844,549,992
551,340,1034,814,694,843,762,1002
648,417,1046,682,667,708,896,947
571,374,995,518,142,466,447,832
424,129,888,342,213,306,416,668
223,145,732,168,23,154,481,468
52,258,543,32,3,25,398,252
0,52,337,0,0,0,218,61
0,11,137,0,0,0,20,0
0,0,0,0,0,0,101,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,141,0,59,0,0
68,0,0,277,21,179,0,0
249,32,0,182,271,333,0,22
454,36,99,486,319,594,80,188
645,67,290,701,320,614,249,402
803,208,497,596,213,687,438,611
773,202,689,779,327,702,620,790
906,613,853,932,604,854,782,920
919,816,977,692,769,724,814,996
874,793,1042,367,40,646,881,1006
782,571,1044,512,139,150,1019,949
481,507,987,244,647,201,902,836
388,206,879,166,425,6,736,672
225,508,658,84,290,108,624,472
49,308,451,9,114,11,298,204
0,101,291,0,0,0,312,54
0,13,105,0,0,0,8,0
0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,89,0,19,0,0
62,0,0,16,107,25,0,0
236,123,0,319,289,396,0,26
435,158,10,112,484,175,51,196
603,275,287,146,665,753,229,115
668,646,490,28,760,885,392,435
750,792,675,161,834,968,550,797
748,895,555,121,752,992,694,930
760,352,737,354,920,959,793,1002
698,448,956,508,718,872,823,1013
617,367,831,348,318,736,914,957
493,199,659,502,29,567,883,838
161,318,576,159,86,381,825,672
81,511,500,164,5,192,708,471
20,330,233,13,43,37,598,255
0,144,286,0,0,0,459,63
0,17,96,0,0,0,272,0
0,0,0,0,0,0,102,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0
0,0,0,79,0,12,0,0
66,0,0,72,20,127,0,0
244,98,0,99,113,395,0,17
226,225,68,121,162,583,36,196
275,268,282,208,123,749,28,405
443,172,483,177,172,872,334,610
746,238,671,301,756,841,349,785
834,406,831,302,593,250,338,449
836,563,950,80,545,68,448,988
802,188,1014,67,927,795,193,692
636,310,1020,31,776,731,477,695
548,298,959,22,618,563,113,835
363,351,790,13,492,379,252,674
208,90,202,6,298,193,321,477
53,291,420,8,19,39,329,263
0,137,332,0,0,0,177,69
0,11,115,0,0,0,155,0
0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,19,0,0,0,0
0,0,0,53,0,58,0,0
60,0,0,46,112,222,0,0
216,79,0,198,296,413,0,23
402,147,98,458,493,599,18,204
495,232,284,229,585,763,175,417
275,515,485,350,652,744,304,622
49,650,675,615,682,780,421,797
50,776,801,432,600,862,628,926
53,788,907,264,682,961,714,996
48,739,1013,802,751,623,537,1004
96,529,1019,193,822,743,551,949
178,614,971,509,592,488,424,830
225,436,866,166,494,240,269,668
164,499,716,69,292,145,237,472
30,306,533,23,111,29,151,260
0,133,332,0,0,0,286,68
0,21,138,0,0,0,64,0
0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,19,0,0,0,0
0,0,0,142,0,30,0,0
72,0,0,310,107,77,0,0
254,117,0,486,211,194,0,27
327,162,98,651,445,430,80,198
617,207,229,790,665,503,114,411
811,110,481,890,819,597,224,618
924,405,672,728,927,384,522,794
981,882,833,801,781,550,614,924
978,854,950,142,780,631,705,992
914,792,1017,189,734,228,736,1002
794,713,1024,674,699,330,696,948
630,678,973,513,577,364,924,831
436,348,872,337,107,215,857,669
234,443,722,167,43,136,616,471
52,275,540,22,78,38,568,258
0,158,340,0,0,0,288,66
0,21,145,0,0,0,182,0
0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,0
0,0,0,140,0,22,0,0
64,0,0,308,81,132,0,0
238,118,0,483,268,169,0,28
436,241,104,648,457,178,32,201
474,463,291,787,640,226,98,415
780,641,491,890,687,537,97,625
893,782,676,941,613,193,417,802
954,887,836,819,260,241,523,933
942,946,910,838,826,152,642,1011
898,804,803,541,639,182,512,1019
741,899,654,58,476,329,446,963
620,803,975,458,436,182,366,842
429,669,334,258,351,90,336,677
228,351,600,7,220,72,403,475
57,329,395,12,110,18,124,259
0,105,187,0,0,0,41,65
0,14,109,0,0,0,8,0
0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0
0,0,0,27,0,53,0,0
60,0,0,39,99,209,0,0
231,75,0,222,271,395,0,27
429,214,77,229,372,577,53,197
620,336,188,400,640,625,185,410
781,480,495,869,785,857,94,618
898,697,691,207,893,790,262,796
961,864,853,675,949,690,365,927
964,855,975,757,943,556,601,986
904,924,1040,27,887,696,465,993
786,660,1047,20,780,720,472,935
624,780,985,161,630,558,657,812
431,645,877,144,254,377,808,646
230,484,80,58,16,194,646,447
58,313,367,26,31,32,180,208
0,148,344,0,0,0,67,59
0,24,148,0,0,0,49,0
0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,33,0,34,0,0
62,0,0,311,61,175,0,0
234,108,0,486,202,156,0,20
433,204,113,169,364,186,40,181
624,171,313,314,605,619,212,393
784,618,524,131,765,786,360,600
899,465,715,334,876,947,80,776
955,442,880,946,632,834,508,767
950,685,1000,487,735,948,805,879
888,716,1067,375,885,866,865,894
771,113,1076,192,781,737,687,653
610,533,1023,305,636,574,597,637
420,553,915,233,464,389,448,281
222,532,760,6,282,202,319,468
54,312,569,21,111,44,511,258
0,172,359,0,0,0,280,69
0,23,155,0,0,0,153,0
0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,20,0,0,0,0
0,0,0,145,0,57,0,0
53,0,0,316,58,216,0,0
232,126,0,495,264,320,0,27
428,180,111,662,450,582,31,195
612,388,305,802,630,741,201,406
771,512,512,903,786,863,330,444
883,532,706,958,896,936,427,551
938,925,869,961,959,957,662,717
862,984,984,915,964,920,833,891
762,988,999,822,911,829,849,854
776,937,1060,687,808,695,577,922
505,836,1009,524,662,393,593,797
310,694,904,293,485,348,87,636
236,528,753,177,297,132,568,441
62,346,566,26,121,33,493,235
0,103,360,0,0,0,363,56
0,25,158,0,0,0,221,0
0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,19,0,0,0,0
0,0,0,140,0,6,0,0
55,0,0,305,103,89,0,0
240,129,0,477,234,33,0,20
442,302,109,635,469,99,82,183
629,486,302,628,643,415,248,390
785,656,508,148,787,711,398,596
897,801,702,308,885,327,361,773
756,906,865,340,609,428,490,904
877,965,993,642,739,369,436,969
887,974,1061,156,134,239,587,440
532,931,1070,427,783,165,855,817
333,836,1003,128,653,517,942,683
326,704,899,313,490,6,835,622
38,539,749,154,306,169,808,434
20,358,561,7,127,7,652,234
0,180,354,0,0,0,404,57
0,36,154,0,0,0,246,0
0,0,0,0,0,0,70,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,137,0,56,0,0
66,0,0,302,106,209,0,0
242,129,0,472,284,105,0,24
443,301,105,348,477,568,27,194
634,482,298,326,660,732,145,409
793,655,505,569,690,858,359,617
897,801,698,640,806,937,497,794
851,905,858,937,870,966,716,923
969,964,971,830,919,847,706,985
907,970,1033,160,936,856,207,993
790,920,1032,675,838,731,401,939
630,823,981,80,694,568,120,811
440,688,878,173,519,383,218,650
240,522,732,8,324,196,349,456
65,343,374,28,137,43,52,247
0,167,315,0,0,0,147,63
0,21,151,0,0,0,35,0
0,0,0,0,0,0,113,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,8,0,0,0,0
0,0,0,39,0,40,0,0
64,0,0,68,114,217,0,0
238,111,0,162,304,318,0,25
435,273,3,148,506,592,38,191
628,451,188,70,695,692,142,403
790,622,381,242,850,697,173,610
905,766,702,362,965,578,356,787
919,870,678,60,1027,210,358,918
807,939,890,202,1026,221,523,994
656,947,859,60,974,327,268,1003
511,901,429,166,865,144,311,949
296,804,968,87,714,51,278,837
247,664,910,18,530,73,316,322
154,497,763,8,331,7,258,479
47,307,573,3,140,22,157,268
0,129,364,0,0,0,140,76
0,25,160,0,0,0,120,0
0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,36,0,63,0,0
78,0,0,28,116,233,0,0
274,102,0,132,302,428,0,19
490,272,103,126,500,617,35,172
694,448,294,137,683,784,169,417
863,630,495,290,829,916,376,453
982,770,632,200,937,996,293,798
1041,874,284,72,994,1021,567,926
1037,936,340,362,992,989,482,992
972,947,170,23,936,901,578,927
848,896,935,77,825,768,624,946
679,791,807,35,671,596,275,834
477,650,639,207,431,405,230,674
265,488,586,89,308,211,263,479
75,316,66,15,112,49,410,267
0,151,6,0,0,0,186,75
0,27,106,0,0,0,172,0
0,0,0,0,0,0,115,0
